"PJahr","Tnr","Enr","Bnr","PArt","AJahr","Bs","Ba","Kh","Kst","Bhd","D03","Hoe","StHoe","Balter","N_ha","VolR","Biomasse","C","G","Stf","StfM","Alkl5","BhdSt5","Bl","BID","Volumen"
2012,11748,2,1,0,0,1,20,0,0,574,398,295,0,145,15.457752,2.869933,21231.0600965195,686.744751,0.25877,78.631126,86.189224,29,11,10,125491,44.362712570616
2012,11748,2,3,0,0,1,10,0,0,255,206,203,0,38,78.323082,0.487081,18235.3705112985,116.411217,0.051071,12.808773,14.039964,8,5,10,125492,38.149685103642
2012,11748,2,6,0,0,1,10,0,0,356,234,222,0,38,40.18557,0.785639,15091.8595527084,187.7771,0.099538,22.259998,24.399649,8,7,10,125493,31.57135102923
2012,11748,2,10,0,0,1,10,2,0,337,281,160,0,38,44.844612,0.927808,17407.3965848552,194.085709,0.089197,20.243435,22.189251,8,6,10,125494,41.607189770496
2012,11748,2,11,0,0,1,10,0,0,324,255,222,0,38,48.51545,0.824691,19408.753259468,200.02652,0.082448,18.927389,20.746708,8,6,10,125495,40.01025497595
2012,11748,2,12,0,0,1,10,0,0,294,218,223,0,38,58.921726,0.630232,17444.9055101181,148.034576,0.067887,16.087933,17.634319,8,5,10,125496,37.134357220432
2012,11748,2,13,0,0,1,10,0,0,215,176,188,0,38,110.177559,0.326566,17307.7755556108,78.544922,0.036305,9.929497,10.883928,8,4,10,125497,35.980244732394
2012,11748,2,14,0,0,1,20,0,0,590,440,297,0,145,14.630733,3.381728,23678.9876572294,809.220825,0.273398,83.01931,90.999199,29,11,10,125498,49.477159446624
2012,11748,2,15,0,0,1,10,0,0,314,248,220,0,38,51.654812,0.772157,19277.5118380879,186.59938,0.077437,17.950274,19.675671,8,6,10,125499,39.885624669484
2012,11748,3,5,0,0,1,20,0,0,522,425,320,0,145,18.690851,3.265688,28277.5417989508,756.454102,0.214009,65.202682,62.663342,29,10,10,125500,61.038487820488
2012,11748,3,12,0,0,1,20,0,0,536,398,323,0,145,17.727215,3.021236,24862.7566168552,701.259521,0.225642,68.692688,66.017433,29,10,10,125505,53.55810013774
2012,11748,3,10,0,0,2,100,0,0,174,135,143,63,40,168.217667,0.149546,20435.773225336,60.742054,0.023779,NA,NA,8,3,10,125503,25.156279229182
2012,11748,3,11,0,0,2,100,0,0,245,169,150,44,40,84.847282,0.2826,19910.3916529049,117.330757,0.047144,NA,NA,8,4,10,125504,23.9778418932
2012,11748,3,13,0,0,2,100,0,1,219,205,164,70,40,106.189575,0.356109,26345.1643057681,124.047791,0.037669,NA,NA,8,4,10,125506,37.815063363675
2012,11748,3,17,0,0,2,100,0,0,84,69,100,30,40,721.791138,0.015736,15994.0074239359,11.079388,0.005542,NA,NA,8,1,10,125510,11.358105347568
2012,11748,3,18,0,0,2,100,0,0,138,108,131,74,40,267.431122,0.083366,19040.1422270189,35.598217,0.014957,NA,NA,8,2,10,125511,22.294662916652
2012,11748,3,19,0,0,2,100,0,0,10,0,14,0,7,4024.893066,0,1300.50332302059,0.161558,7.9e-05,NA,NA,4,0,10,451032,0
2012,11748,4,3,0,0,1,100,0,0,447,329,183,60,65,25.489134,1.294219,24904.2140684578,488.526093,0.15693,48.409,134.092514,13,8,10,125512,32.988521516346
2012,11748,4,5,0,0,1,100,0,0,363,296,220,55,65,38.650654,1.125274,31611.4579057682,408.938202,0.103491,32.377411,89.68515,13,7,10,125514,43.492576029196
2012,11748,4,6,0,0,2,100,0,0,10,0,14,0,7,3183.0979,0,1028.5066779585,0.161558,7.9e-05,NA,NA,4,0,10,451034,0
2012,11751,3,2,0,0,1,10,0,0,456,374,331,0,78,24.492912,2.560041,28211.1046752991,575.903442,0.163313,34.696022,49.034168,16,9,10,125537,62.702858929392
2012,11751,3,3,0,0,1,10,0,0,429,333,304,0,78,27.672956,1.915051,24453.0933907835,441.822937,0.144546,31.036428,43.862247,16,8,10,125538,52.995122060756
2012,11751,3,4,0,0,1,10,0,0,462,317,291,0,78,24.336334,1.773214,20517.6729602807,421.544037,0.167639,35.539589,50.226341,16,9,10,125539,43.153528157476
2012,11751,3,1,0,0,2,10,0,0,209,181,195,0,78,116.594345,0.347029,19179.4423555792,82.248596,0.034307,NA,NA,16,4,10,125536,40.461618951005
2012,11752,2,1,0,0,1,100,0,1,576,469,372,82,144,15.350594,4.925452,50622.6312368212,1648.881836,0.260577,79.503052,85.338516,29,11,10,125543,75.608613918488
2012,11752,2,2,0,0,1,100,0,1,586,475,366,185,144,14.83115,4.997311,49773.0750792447,1677.991089,0.269703,82.240967,88.277382,29,11,10,125544,74.11586903765
2012,11752,2,6,0,0,1,100,0,0,599,485,367,172,144,14.194383,5.241768,49934.7443257403,1758.961426,0.281802,85.870689,92.173531,29,11,10,125546,74.403662589144
2012,11752,2,9,0,0,1,100,0,1,650,491,365,127,144,12.054339,5.624048,45784.2041511314,1899.075684,0.331831,100.87944,108.283913,29,13,10,125547,67.794181144272
2012,11752,2,10,0,0,1,100,0,0,626,508,369,100,144,12.996351,5.808178,50555.1708041734,1944.975586,0.307779,93.663818,100.538658,29,12,10,125548,75.485119958478
2012,11752,2,12,0,0,2,100,0,0,10,0,14,0,7,3183.0979,0,1028.5066779585,0.161558,7.9e-05,NA,NA,4,0,10,451039,0
2012,11754,3,5,0,0,1,100,0,0,120,95,128,38,22,353.677673,0.059162,18819.2844733017,26.605135,0.01131,4.722928,5.655564,5,2,10,125557,20.924278490026
2012,11754,3,6,0,0,1,100,0,0,179,128,182,40,22,173.706924,0.178275,25982.3477801661,74.787888,0.025165,8.879501,10.632936,5,3,10,125558,30.9676018761
2012,11754,3,9,0,0,2,100,0,0,15,0,16,0,7,1039.379028,0,643.934804249064,0.309769,0.000177,NA,NA,4,0,10,451043,0
2012,11754,3,10,0,0,2,100,0,0,25,0,23,0,7,2078.758057,0,3372.01372824335,0.811065,0.000491,NA,NA,4,0,10,451044,0
2012,11755,1,1,0,0,1,100,0,0,856,348,308,29,144,8.249968,4.436193,21980.2431157187,1332.141113,0.575491,173.977234,160.516907,29,17,10,125560,36.598450291824
2012,11755,1,4,0,0,1,10,0,0,368,286,234,0,74,37.607502,1.0962,20204.9954303069,268.629852,0.106362,23.590591,21.765427,15,7,10,125562,41.2253436924
2012,11755,1,5,0,0,1,10,0,0,570,323,267,0,74,15.675464,1.943779,14933.7009337918,476.339996,0.255176,52.609406,48.539104,15,11,10,125563,30.469637738456
2012,11755,1,7,0,0,1,10,0,0,525,392,262,0,74,18.477854,2.313942,21745.9169199496,588.431885,0.216476,45.062786,41.576355,15,10,10,125564,42.756682440468
2012,11755,1,9,0,0,1,100,0,1,459,363,282,155,74,25.156025,2.24067,39772.6121089668,790.518616,0.165469,50.970654,47.027138,15,9,10,125566,56.36635053675
2012,11755,1,10,0,0,1,100,0,1,403,318,276,169,74,33.091816,1.663246,39121.5997222109,591.106873,0.127556,39.596809,36.533272,15,8,10,125567,55.039830594736
2012,11755,1,11,0,0,1,100,0,2,545,432,289,0,74,20.298008,3.31363,46993.5358284615,1157.589844,0.233283,71.315033,65.797508,15,10,10,125568,67.26008824904
2012,11755,2,8,0,0,1,10,0,0,158,135,189,0,54,204.012085,0.185815,18252.1225512686,44.732944,0.019607,6.673312,8.634755,11,3,10,125571,37.908505574275
2012,11755,2,10,0,0,1,10,0,0,368,324,329,0,54,37.607502,1.876386,30060.4632103643,399.660461,0.106362,23.590591,30.52442,11,7,10,125572,70.566190247772
2012,11755,2,13,0,0,1,10,0,0,845,612,368,0,129,7.132745,7.700882,25084.2951679496,1758.390015,0.560795,112.205078,145.184784,26,16,10,125573,54.92842758109
2012,11755,2,14,0,0,1,10,0,0,657,482,338,0,129,11.798841,4.458217,25278.2362075818,1071.216919,0.339017,68.958344,89.226814,26,13,10,125574,52.601793526497
2012,11755,2,15,0,0,1,10,0,0,194,163,220,0,54,135.321442,0.322985,19644.0539103344,72.582932,0.029559,8.614067,11.145944,11,3,10,125575,43.70679594437
2012,11755,2,16,0,0,1,10,0,0,371,293,302,0,54,37.001755,1.470886,24294.088982079,328.282928,0.108103,23.930132,30.963758,11,7,10,125576,54.42536340493
2012,11755,2,17,0,0,2,10,0,0,10,0,14,0,5,2777.430908,0,1526.86208993301,0.27487,7.9e-05,NA,NA,4,0,10,451045,0
2012,11755,3,1,0,0,1,100,0,1,181,142,243,34,74,155.457977,0.271824,31599.9958405022,101.63517,0.02573,9.049147,4.828322,15,3,10,125577,42.257209140048
2012,11755,3,2,0,0,1,100,0,1,420,162,290,168,124,28.871645,0.857164,21292.9597659971,368.752106,0.138545,42.893364,22.886463,25,8,10,125578,24.74773471478
2012,11755,3,5,0,0,1,20,0,0,428,345,355,0,124,27.802418,2.408913,29414.1810552072,528.986023,0.143873,44.161808,23.563263,25,8,10,125580,66.973606151634
2012,11755,3,7,0,0,1,100,0,0,197,154,250,169,74,131.231369,0.333,32391.1121821798,123.412231,0.030481,10.474175,5.588669,15,3,10,125581,43.700045877
2012,11755,3,8,0,0,1,20,0,0,526,387,380,0,124,18.40766,3.355185,27152.0377700333,737.520081,0.217301,66.190399,35.316978,25,10,10,125582,61.7611047171
2012,11755,3,9,0,0,1,20,0,0,426,318,354,0,124,28.064087,2.115954,26079.7707138695,464.646698,0.142531,43.759377,23.348537,25,8,10,125583,59.382317143998
2012,11755,3,10,0,0,1,100,0,0,467,301,316,75,124,23.352659,1.966064,33809.3736519936,723.887024,0.171287,52.716133,28.127563,25,9,10,125584,45.912822164176
2012,11755,3,11,0,0,1,20,0,0,573,419,389,0,124,15.511752,4.021249,27299.9223273059,879.975464,0.25787,78.360886,41.810745,25,11,10,125585,62.376617218248
2012,11755,3,13,0,0,1,10,0,0,457,354,324,0,104,24.385841,2.301602,25642.0839150478,525.757629,0.16403,34.835846,18.58724,21,9,10,125587,56.126500417282
2012,11755,3,14,0,0,1,10,0,0,448,325,322,0,104,25.375467,1.994053,23125.904901704,455.674469,0.157633,33.588421,17.921658,21,8,10,125588,50.600026097751
2012,11755,3,15,0,0,1,20,0,0,553,406,385,0,124,16.654051,3.73628,27301.1736453412,819.65564,0.240182,73.05471,38.979546,25,11,10,125589,62.22419767028
2012,11755,3,16,0,0,1,100,0,0,529,422,312,96,124,18.199472,3.373203,42435.7612950788,1165.85144,0.219787,67.266129,35.890953,25,10,10,125590,61.390513548816
2012,11755,3,17,0,0,1,100,0,0,478,381,308,123,124,22.29022,2.684466,41553.7562806188,932.107361,0.179451,55.165394,29.434408,25,9,10,125591,59.83733772252
2012,11755,4,3,0,0,1,10,0,0,154,99,96,0,24,226.447693,0.066324,8722.49045330839,19.259394,0.018627,6.482176,4.564375,5,3,10,125592,15.018916790532
2012,11755,4,8,0,0,1,100,0,0,253,234,192,71,34,79.566292,0.553056,30309.2647112969,190.465485,0.050273,16.411798,11.556243,7,5,10,125597,44.004615188352
2012,11755,4,10,0,0,1,100,0,0,126,99,151,65,24,320.796051,0.076625,21411.5407646923,33.372513,0.012469,5.070703,3.570497,5,2,10,125599,24.580997407875
2012,11756,1,1,0,0,1,20,0,0,338,257,263,0,104,44.579655,1.030624,21334.5755888328,239.286011,0.089727,27.918171,19.890169,21,6,10,125600,45.94486235472
2012,11756,1,2,0,0,1,20,0,0,500,375,293,0,104,20.371832,2.432358,23689.6007011319,581.430298,0.19635,59.904995,42.679035,21,10,10,125601,49.551588539856
2012,11756,1,3,0,0,1,20,0,0,415,164,268,0,104,29.571541,0.748486,8017.13373819865,135.554886,0.135265,41.579651,29.623228,21,8,10,125602,22.133884436926
2012,11756,1,4,0,0,1,20,0,0,326,248,260,0,104,47.921993,0.949268,21021.6970818196,219.332458,0.083469,26.040751,18.552612,21,6,10,125603,45.490814451124
2012,11756,1,5,0,0,1,20,0,0,330,251,261,0,104,46.767292,0.975948,21127.0642053317,225.874359,0.08553,26.659019,18.993093,21,6,10,125604,45.642445092816
2012,11756,1,6,0,0,1,20,0,0,293,237,269,0,104,59.3246,0.86899,23055.3123570218,194.314941,0.067426,21.227741,15.123606,21,5,10,125605,51.552484154
2012,11756,1,7,0,0,1,20,0,0,338,257,263,0,104,44.579655,1.030624,21334.5755888328,239.286011,0.089727,27.918171,19.890169,21,6,10,125606,45.94486235472
2012,11756,1,8,0,0,1,20,0,0,346,263,265,0,104,42.542004,1.0871,21537.7321119312,253.134903,0.094025,29.207481,20.808735,21,6,10,125607,46.2474125484
2012,11756,1,10,0,0,1,20,0,0,356,270,268,0,104,40.18557,1.15933,21747.4032604597,270.587219,0.099538,30.861534,21.987156,21,7,10,125609,46.5883368681
2012,11756,1,11,0,0,1,20,0,0,340,259,264,0,104,44.056732,1.049429,21476.7802532034,243.740051,0.090792,28.237669,20.117796,21,6,10,125610,46.234412206028
2012,11756,1,12,0,0,2,100,0,1,98,84,103,68,19,530.295532,0.032021,16804.1320889437,15.84412,0.007543,NA,NA,4,1,10,125611,16.980593230172
2012,11756,1,14,0,0,2,100,0,1,112,90,111,63,19,406.007477,0.044742,16919.0713122131,20.835911,0.009852,NA,NA,4,2,10,125612,18.165586535934
2012,11756,1,15,0,0,2,10,0,0,25,0,18,0,5,1039.379028,0,1463.0039353371,0.703788,0.000491,NA,NA,4,0,10,451046,0
2012,11756,2,3,0,0,1,100,0,0,638,445,282,127,104,12.512057,3.835034,33563.8220107757,1341.259155,0.319692,97.237709,44.375069,21,12,10,125615,47.984164004938
2012,11756,2,4,0,0,1,20,0,0,383,291,261,0,104,34.719429,1.308181,21761.7689602309,313.394684,0.11521,35.562859,16.229345,21,7,10,125616,45.419297348649
2012,11756,2,6,0,0,1,20,0,0,373,284,259,0,104,36.606014,1.235922,21620.518606997,295.313751,0.109272,33.781574,15.416443,21,7,10,125618,45.242178034908
2012,11756,2,8,0,0,1,100,0,1,277,217,244,72,74,66.375916,0.667612,32453.1193938404,244.464569,0.060263,19.40889,8.857375,15,5,10,125620,44.313358032592
2012,11756,2,10,0,0,1,20,0,0,459,346,276,0,104,24.17379,1.952692,22848.0042808839,472.578033,0.165469,50.640652,23.110195,21,9,10,125622,47.20396634268
2012,11758,1,1,0,0,1,10,0,0,323,259,204,0,50,54.583649,0.773448,21163.1708073542,193.859985,0.08194,18.828299,7.903069,10,6,10,125650,42.217614151752
2012,11758,1,2,0,0,1,100,0,1,301,232,193,64,50,56.945263,0.623125,26986.4866680744,236.951111,0.071158,22.677408,9.51871,10,6,10,125651,35.484017006875
2012,11758,1,3,0,0,1,100,0,1,204,158,174,37,50,122.379822,0.251105,24075.9293602262,98.365601,0.032685,11.135561,4.674087,10,4,10,125652,30.73018520331
2012,11758,1,4,0,0,1,100,0,1,248,192,184,116,50,83.278351,0.399178,25582.3480132368,153.595428,0.048305,15.821572,6.641014,10,4,10,125653,33.242885595478
2012,11758,1,5,0,0,1,10,0,0,194,160,167,0,50,136.606934,0.238074,16262.6275031758,59.523434,0.029559,8.614067,3.615705,10,3,10,125654,32.522559205116
2012,11758,1,6,0,0,1,100,0,0,292,225,191,107,50,59.73164,0.57881,26364.209400555,220.688812,0.066966,21.419903,8.990879,10,5,10,125655,34.5732705484
2012,11758,1,7,0,0,1,100,0,0,294,227,192,91,50,59.358994,0.591556,26726.7258102788,225.127853,0.067887,21.696049,9.106791,10,5,10,125656,35.114169054664
2012,11758,1,8,0,0,1,100,0,0,401,310,203,46,50,35.186253,1.199607,31463.2965898024,447.096436,0.126293,39.21793,16.461498,10,8,10,125657,42.209675402571
2012,11758,1,9,0,0,1,100,0,0,296,229,192,134,50,62.274887,0.601568,28480.3955834831,228.666779,0.068814,21.974085,9.223495,10,5,10,125658,37.462579222816
2012,11758,1,10,0,0,1,100,0,1,388,239,209,96,50,44.205593,0.876562,30686.8405683,347.092285,0.118237,36.801178,15.447081,10,7,10,125659,38.748943011266
2012,11758,1,11,0,0,1,100,0,0,253,195,185,101,50,90.199417,0.415981,28901.2470098498,160.207504,0.050273,16.411798,6.888758,10,5,10,125660,37.521243683077
2012,11758,1,12,0,0,1,100,0,0,190,149,127,64,50,272.820221,0.164697,36258.3219098368,66.450943,0.028353,9.835881,4.128554,10,3,10,125661,44.932671938037
2012,11758,1,14,0,0,1,100,0,1,261,202,186,99,50,124.343742,0.448669,42791.1980355969,172.068161,0.053502,17.380671,7.295436,10,5,10,125663,55.789182379398
2012,11758,2,1,0,0,1,100,0,0,404,315,252,98,64,31.203793,1.508771,34034.9696801629,545.365906,0.12819,39.786957,47.374897,13,8,10,125665,47.079377968403
2012,11758,2,5,0,0,2,100,0,1,83,70,91,30,30,739.288513,0.014944,15936.5075770446,10.778274,0.005411,NA,NA,6,1,10,125668,11.047927538272
2012,11758,3,1,0,0,1,100,0,0,141,134,170,87,64,256.172119,0.148649,25918.584308537,50.588223,0.015615,6.014361,3.624745,13,2,10,125669,38.079729317231
2012,11758,3,4,0,0,1,100,0,0,367,288,264,73,64,37.812725,1.299788,35317.7728878423,467.009094,0.105785,33.065426,19.927923,13,7,10,125671,49.1485262023
2012,11758,3,6,0,0,1,100,0,0,368,302,261,104,64,37.607502,1.376371,36567.6329829938,486.174713,0.106362,33.238602,20.032295,13,7,10,125672,51.761875135242
2012,11758,3,7,0,0,1,100,0,0,225,176,235,107,64,100.601646,0.41579,31045.766847018,154.300491,0.039761,13.258262,7.990511,13,4,10,125673,41.82915839034
2012,11758,3,11,0,0,1,100,0,0,404,318,269,111,64,31.203793,1.626022,36226.6361681942,580.484497,0.12819,39.786957,23.978868,13,8,10,125676,50.738053901446
2012,11758,3,13,0,0,1,100,0,0,463,365,275,106,64,23.757904,2.218515,37346.9262670476,785.989502,0.168365,51.839626,31.242788,13,9,10,125678,52.70726639256
2012,11758,3,14,0,0,1,100,0,1,392,308,267,83,64,33.143471,1.511516,35860.2079755382,540.984497,0.120688,37.536312,22.622446,13,7,10,125679,50.096886712036
2012,11758,3,15,0,0,1,100,0,1,241,188,240,145,64,87.687164,0.488197,31644.680623983,180.440781,0.045617,15.015045,9.049293,13,4,10,125680,42.808610403308
2012,12025,1,11,0,0,1,100,0,0,233,119,136,60,60,93.811974,0.180431,15569.2505973323,82.981148,0.042639,14.121573,6.324741,12,4,10,128048,16.926588280794
2012,12025,1,12,0,0,2,100,0,0,10,0,14,0,7,3183.0979,0,1028.5066779585,0.161558,7.9e-05,NA,NA,4,0,10,451844,0
2012,12025,2,1,0,0,1,100,0,1,319,208,256,66,112,50.048229,0.738501,29288.0287229963,292.598053,0.079923,25.306927,17.276808,23,6,10,128049,36.960667164729
2012,12025,2,3,0,0,1,100,0,1,307,240,242,63,112,54.037262,0.81892,32402.3307205165,299.814697,0.074023,23.536951,16.06846,23,6,10,128051,44.25219459704
2012,12025,2,15,0,0,2,100,0,0,10,0,14,0,7,3183.0979,0,1028.5066779585,0.161558,7.9e-05,NA,NA,4,0,10,451845,0
2012,12025,3,7,0,0,2,100,0,1,109,73,106,42,38,428.664124,0.02944,15311.896226532,17.860016,0.009331,NA,NA,8,2,10,128064,12.61987181056
2012,12025,3,8,0,0,2,100,0,0,25,0,23,0,7,2078.758057,0,3372.01372824335,0.811065,0.000491,NA,NA,4,0,10,451847,0
2012,12025,4,1,0,0,1,10,0,0,215,179,224,0,52,111.480438,0.39938,20020.9959361004,89.796005,0.036305,9.929497,7.677358,11,4,10,128065,44.52305732844
2012,12025,4,3,0,0,1,10,0,0,210,175,221,0,52,120.376114,0.376237,20428.1880352703,84.851501,0.034636,9.604047,7.425724,11,4,10,128066,45.289948003018
2012,12025,4,4,0,0,1,10,0,0,308,223,268,0,52,64.454926,0.798656,22862.0470067923,177.349106,0.074506,17.378706,13.436989,11,6,10,128067,51.477313379456
2012,12025,4,5,0,0,1,10,0,0,225,186,228,0,52,100.601646,0.440829,19907.3750321373,98.941597,0.039761,10.603371,8.198388,11,4,10,128068,44.348123004534
2012,12025,4,7,0,0,1,10,0,0,252,206,240,0,52,88.522377,0.572702,22691.3611121336,128.167374,0.049876,12.575827,9.723465,11,5,10,128069,50.696942352654
2012,12025,4,8,0,0,1,10,0,0,485,294,284,0,52,50.366848,1.619606,38709.3942899651,384.274536,0.184746,38.875412,30.057962,11,9,10,128070,81.574449221888
2012,12025,4,9,0,0,1,10,0,0,378,296,274,0,52,35.858383,1.365911,22801.0969097953,317.932587,0.112221,24.733112,19.12332,11,7,10,128071,48.979359781913
2012,12025,4,11,0,0,1,10,0,0,212,176,222,0,52,116.721634,0.383113,20151.7239847745,86.32386,0.035299,9.733308,7.525667,11,4,10,128072,44.717575366642
2012,12025,4,12,0,0,1,10,0,0,329,262,263,0,52,52.875607,1.023606,24746.5989419795,234.007706,0.085012,19.427433,15.021038,11,6,10,128073,54.123788578842
2012,12025,4,13,0,0,1,10,0,0,229,189,230,0,52,111.708931,0.459621,23021.876651046,103.044029,0.041187,10.881496,8.413431,11,4,10,128074,51.343770575151
2012,12025,4,14,0,0,1,10,0,0,199,166,215,0,52,128.606812,0.32866,19199.1723581513,74.642906,0.031103,8.915012,6.892972,11,3,10,128075,42.26791483192
2012,12026,2,8,0,0,2,100,0,0,25,0,23,0,7,1039.379028,0,1686.00686331061,0.811065,0.000491,NA,NA,4,0,10,451853,0
2012,12026,3,1,0,0,1,100,0,0,157,122,166,57,29,206.619247,0.137083,23005.1832492646,55.670475,0.019359,7.137797,4.21725,6,3,10,128086,28.323986236501
2012,12026,3,3,0,0,1,100,0,0,88,70,124,32,29,657.6651,0.020747,16224.5644760799,12.334974,0.006082,3.154641,1.863868,6,1,10,128088,13.6445778297
2012,12026,3,4,0,0,1,100,0,1,127,110,160,70,29,315.764038,0.095896,23425.595212735,37.093513,0.012668,5.130315,3.031163,6,2,10,128089,30.280508188048
2012,12026,3,5,0,0,1,100,0,0,87,69,123,68,29,672.870667,0.019433,16166.8414686889,12.013335,0.005945,3.113408,1.839506,6,1,10,128090,13.075895671811
2012,12026,3,6,0,0,1,100,0,0,117,92,146,73,29,372.047485,0.06162,20890.7948006793,28.075441,0.010751,4.555402,2.691485,6,2,10,128091,22.9255660257
2012,12026,3,7,0,0,1,100,0,0,147,114,161,41,29,235.686905,0.114648,22400.2752610185,47.521255,0.016972,6.421512,3.794045,6,2,10,128092,27.02103228444
2012,12026,3,8,0,0,1,100,0,0,195,154,172,52,29,133.937103,0.231517,24086.1465690365,89.915886,0.029865,10.28945,6.079352,6,3,10,128093,31.008716275251
2012,12026,3,10,0,0,1,100,0,1,138,108,157,39,29,267.431122,0.098137,22037.3858869232,41.201984,0.014957,5.817147,3.436965,6,2,10,128094,26.244888019714
2012,12026,3,11,0,0,1,100,0,0,128,100,152,48,29,310.849457,0.079428,21467.3315764511,34.530109,0.012868,5.190398,3.066662,6,2,10,128095,24.690150670596
2012,12026,4,4,0,0,1,100,0,0,175,157,163,44,32,166.30069,0.2081,24735.7482265618,74.370552,0.024053,8.545862,6.616563,7,3,10,128099,34.607173589
2012,12028,1,8,0,0,2,100,2,0,134,117,93,37,50,283.635437,0.082412,15195.6573521837,26.787304,0.014103,NA,NA,10,2,10,128112,23.374963634044
2012,12028,1,10,0,0,2,100,0,0,97,81,124,25,50,541.285767,0.034583,16746.0035174172,15.468727,0.00739,NA,NA,10,1,10,128114,18.719285680161
2012,12028,1,12,0,0,2,100,0,0,79,64,108,41,50,816.04834,0.01185,15707.1654324406,9.623919,0.004902,NA,NA,10,1,10,128116,9.670172829
2012,12028,1,15,0,0,2,100,0,0,151,118,154,70,50,223.365585,0.11818,21697.9100558089,48.570396,0.017908,NA,NA,10,3,10,128119,26.3973448353
2012,12028,2,6,0,0,1,100,0,0,755,669,380,115,225,9.571067,10.179555,64419.9404679897,3365.3479,0.447698,135.639282,174.852295,37,15,10,128122,97.429202935185
2012,12028,3,8,0,0,1,100,0,1,292,120,242,72,50,59.73164,0.364196,21245.7065520174,177.842987,0.066966,21.419903,53.677097,10,5,10,128127,21.75402436144
2012,12028,4,1,0,0,1,100,0,1,101,81,160,52,35,499.260681,0.045365,22866.8491384884,22.900711,0.008012,3.73356,1.944283,7,2,10,128128,22.648960793565
2012,12028,4,8,0,0,1,100,0,1,87,69,143,66,35,672.870667,0.021796,16166.8414686889,12.013335,0.005945,3.113408,1.621334,7,1,10,128134,14.665889057932
2012,12028,4,9,0,0,1,100,0,0,15,0,18,0,4,1039.379028,0,643.934804249064,0.309769,0.000177,1.383015,0.720217,4,0,10,451865,0
2012,12028,4,10,0,0,1,100,0,0,25,0,24,0,4,2078.758057,0,3372.01372824335,0.811065,0.000491,1.477262,0.769297,4,0,10,451866,0
2012,12030,1,6,0,0,1,100,0,0,394,321,275,100,110,32.807842,1.653284,38123.6975906874,581.015015,0.121922,37.906704,35.225399,22,7,10,128138,54.240680253128
2012,12030,1,7,0,0,1,100,0,0,202,159,282,163,110,124.81517,0.3986,35898.485334822,143.80658,0.032047,10.944239,10.170104,22,4,10,128139,49.751326762
2012,12030,1,8,0,0,1,100,0,0,485,356,384,91,110,21.65143,3.038044,45321.5016950595,1046.616821,0.184746,56.753719,52.739281,22,9,10,128140,65.77799700292
2012,12030,1,9,0,0,1,100,0,0,405,325,336,248,110,31.049891,2.079346,44234.7428038005,712.3172,0.128825,39.97757,37.149784,22,8,10,128141,64.563466651286
2012,12030,1,10,0,0,1,100,0,0,453,364,342,180,110,24.818394,2.68095,45403.8642762282,914.722046,0.161171,49.681351,46.167171,22,9,10,128142,66.5368733943
2012,12030,1,11,0,0,1,100,0,1,372,298,331,144,110,36.803085,1.711197,43299.8852725994,588.264343,0.108687,33.936039,31.535595,22,7,10,128143,62.977328642745
2012,12030,2,4,0,0,1,100,0,0,755,564,419,75,110,8.934623,8.699519,50991.5599736858,2853.593262,0.447698,135.639282,367.709625,22,15,10,128144,77.726922546337
2012,12030,2,5,0,0,1,100,0,0,488,372,296,73,110,21.386044,2.537828,38319.5694995469,895.901306,0.187038,57.441494,155.720291,22,9,10,128145,54.274101272432
2012,12030,2,6,0,0,1,100,0,0,374,301,352,140,110,36.410519,1.849654,45736.0920691314,628.061523,0.109859,34.287586,92.9515,22,7,10,128146,67.346862110426
2012,12030,2,9,0,0,2,100,0,0,10,0,14,0,7,3183.0979,0,1028.5066779585,0.161558,7.9e-05,NA,NA,4,0,10,451869,0
2012,12030,2,10,0,0,2,100,0,0,15,0,16,0,7,2078.758057,0,1287.86960911767,0.309769,0.000177,NA,NA,4,0,10,451870,0
2012,12030,3,1,0,0,1,100,0,1,154,120,200,120,67,214.747787,0.15698,26767.3420632917,62.322742,0.018627,6.917964,4.780653,14,3,10,128148,33.71110760326
2012,12030,3,4,0,0,1,100,0,0,319,234,264,88,67,50.048229,0.883943,33002.1180569732,329.703156,0.079923,25.306927,17.488331,14,6,10,128150,44.239781686947
2012,12030,3,6,0,0,1,100,0,1,128,100,184,39,67,310.849457,0.094784,25048.1761954376,40.289883,0.012868,5.190398,3.58682,14,2,10,128151,29.463554932288
2012,12030,3,7,0,0,1,100,0,1,87,69,146,82,67,672.870667,0.022168,16166.8414686889,12.013335,0.005945,3.113408,2.151518,14,1,10,128152,14.916196946056
2012,12030,3,9,0,0,1,10,0,0,553,332,314,0,67,16.654051,2.252569,17891.6612603202,537.156433,0.240182,49.685558,34.335163,14,11,10,128154,37.514399007019
2012,12030,3,11,0,0,1,100,0,0,394,309,257,88,67,32.807842,1.469589,34720.4566768774,529.148743,0.121922,37.906704,26.195398,14,7,10,128155,48.214043716938
2012,12030,3,12,0,0,1,10,0,0,586,439,319,0,67,14.83115,3.486169,24960.9376921432,841.503784,0.269703,55.442131,38.313236,14,11,10,128156,51.70389536435
2012,12030,3,13,0,0,1,10,0,0,425,329,290,0,67,28.196306,1.786492,23611.7095239015,418.702179,0.141863,30.51326,21.086163,14,8,10,128157,50.372475098552
