"PJahr","Tnr","Enr","Bnr","PArt","AJahr","Bs","Ba","Kh","Kst","Bhd","D03","Hoe","StHoe","Balter","N_ha","VolR","Biomasse","C","G","Stf","StfM","Alkl5","BhdSt5","Bl","BID","Volumen"
2012,24960,2,3,0,0,1,100,0,0,452,355,264,133,74,42.315372,2.018404,60966.9879384135,720.388184,0.16046,49.468105,32.911957,15,9,1,230769,85.409516106288
2012,24960,2,4,0,0,1,10,0,0,457,351,292,0,64,41.560246,2.047711,40461.0328099874,486.775665,0.16403,34.835846,23.17687,13,9,1,230770,85.103372896906
2012,24960,2,5,0,0,1,20,0,0,468,351,303,0,146,26.876764,2.20705,27836.8406051131,517.860718,0.172021,52.606434,34.999943,30,9,1,230771,59.3183619862
2012,24960,2,6,0,0,1,20,0,0,532,324,315,0,146,19.859964,2.206556,20017.3309388222,503.961914,0.222287,67.686119,45.032711,30,10,1,230772,43.822122723984
2012,24960,2,7,0,0,1,100,0,3,717,566,280,109,74,10.113529,5.784573,40385.8447438478,1996.624756,0.403766,122.459656,81.474457,15,14,1,230773,58.502446788117
2012,24960,2,8,0,0,1,10,0,0,367,266,266,0,64,38.018242,1.120653,19802.6775521234,260.436523,0.105785,23.478025,15.620323,13,7,1,230774,42.605256952026
2012,24960,2,9,0,0,1,100,0,0,538,405,271,67,74,27.72843,2.829387,55767.748772515,1005.605957,0.227329,69.528786,46.258667,15,10,1,230775,78.45445937241
2012,24960,2,10,0,0,1,10,0,0,238,196,232,0,64,106.132149,0.499183,23807.6518594958,112.160416,0.044488,11.525197,7.667907,13,4,1,230776,52.979364534267
2012,24960,2,11,0,0,1,10,0,0,227,187,227,0,64,98.836731,0.44443,19773.6531694786,100.031906,0.040471,10.74182,7.146713,13,4,1,230777,43.92600835833
2012,24960,2,12,0,0,1,100,0,3,409,321,260,94,74,34.123116,1.609115,39421.3337381532,577.63385,0.131383,40.744751,27.108168,15,8,1,230778,54.90801780234
2012,24960,3,2,0,0,1,20,0,0,165,135,193,0,32,187.069168,0.19778,16494.3977448353,44.086361,0.021383,7.414755,7.294769,7,3,1,230779,36.99854004704
2012,24960,3,3,0,0,1,10,0,0,231,175,213,0,32,95.443443,0.3837,16830.3886011991,88.169434,0.04191,11.022398,10.844032,7,4,1,230780,36.6216490791
2012,24960,3,4,0,0,1,10,0,0,268,194,208,0,32,70.908859,0.475225,15844.6221961541,111.725266,0.056411,13.850061,13.625937,7,5,1,230781,33.697662518275
2012,24960,3,7,0,0,1,10,0,0,214,176,197,0,32,111.209671,0.341308,17932.0486627311,80.622704,0.035968,9.863794,9.704177,7,4,1,230782,37.956750389668
2012,24960,3,8,0,0,1,10,0,0,225,184,201,0,32,100.601646,0.382104,18113.926853525,90.027985,0.039761,10.603371,10.431786,7,4,1,230783,38.440291343184
2012,24960,3,9,0,0,1,20,0,0,214,165,212,0,32,111.209671,0.340457,16946.8598696798,76.193283,0.035968,11.790452,11.599658,7,4,1,230784,37.862110959647
2012,24960,3,10,0,0,1,10,0,0,268,216,216,0,32,70.908859,0.570247,19052.2959017455,134.343552,0.056411,13.850061,13.625937,7,5,1,230785,40.435564118173
2012,24960,3,11,0,0,1,20,0,0,205,158,209,0,32,121.188766,0.307459,16610.448207073,68.531303,0.033006,10.90193,10.725513,7,4,1,230786,37.260576805594
2012,24960,3,12,0,0,1,10,0,0,280,225,219,0,32,64.961205,0.627969,19286.6720944358,148.447617,0.061575,14.857195,14.616776,7,5,1,230787,40.793622942645
2012,24960,4,2,0,0,1,10,0,0,725,524,392,0,146,9.689338,6.098575,27091.2329236968,1397.991943,0.412826,83.351044,229.450073,30,14,1,230788,59.09115449335
2012,24960,4,3,0,0,1,10,0,0,778,575,405,0,146,8.414163,7.468353,28072.3860647926,1668.16272,0.47539,95.551064,263.034485,30,15,1,230789,62.839939483539
2012,24960,4,4,0,0,1,10,0,0,698,534,400,0,146,10.45344,6.328743,29634.19572,1417.4375,0.38265,77.466751,213.251709,30,13,1,230790,66.15713522592
2012,24960,4,5,0,0,1,100,0,0,776,643,352,109,159,8.45759,9.098557,51460.0618147869,3042.241455,0.472949,143.214706,394.243744,32,15,1,230791,76.95186469763
2012,24960,4,6,0,0,2,10,0,0,10,0,13,0,5,2777.430908,0,1526.86208993301,0.27487,7.9e-05,NA,NA,4,0,1,477042,0
2012,24960,4,7,0,0,2,100,0,0,10,0,16,0,8,4024.893066,0,1300.50332302059,0.161558,7.9e-05,NA,NA,4,0,1,477043,0
2012,24962,1,1,0,0,1,100,0,0,517,420,380,273,172,19.054125,3.985124,50742.186205401,1331.527588,0.209929,64.30864,53.006435,35,10,1,230792,75.9330508365
2012,24962,1,2,0,0,1,100,0,0,721,546,402,122,172,9.797146,7.723888,50064.8033554679,2555.070801,0.408283,123.814934,102.054535,35,14,1,230793,75.672058423648
2012,24962,1,3,0,0,1,10,0,0,732,528,392,0,152,9.50491,6.192568,26986.5743783302,1419.612305,0.420836,84.913048,69.989632,31,14,1,230794,58.85980150888
2012,24962,1,4,0,0,1,100,0,0,630,514,390,140,172,12.831843,6.257033,53283.0939920475,2076.205811,0.311725,94.84758,78.178177,35,12,1,230795,80.289265101819
2012,24962,1,5,0,0,1,100,0,0,669,549,387,211,172,11.37936,7.123724,53760.2916638227,2362.184326,0.351514,106.784325,88.017044,35,13,1,230796,81.06341993664
2012,24962,1,6,0,0,1,100,0,0,604,492,388,40,172,13.960349,5.677643,52688.7429217234,1887.085449,0.286527,87.287933,71.947136,35,12,1,230797,79.261877777407
2012,24962,1,7,0,0,1,100,0,0,725,592,397,89,172,9.689338,8.613387,55049.2452572291,2840.712402,0.412826,125.17775,103.177841,35,14,1,230798,83.458017967806
2012,24962,1,8,0,0,1,100,0,0,724,591,397,242,172,9.716124,8.583879,55015.7967961737,2831.159668,0.411688,124.836342,102.896423,35,14,1,230799,83.402032764996
2012,24962,1,9,0,0,1,110,0,0,545,419,344,155,172,17.146563,3.74648,37112.7393124569,1082.220947,0.233283,93.256958,76.867104,35,10,1,230800,64.23925534824
2012,24962,1,10,0,0,1,100,0,0,780,638,400,214,172,8.371069,10.186671,56031.1208889665,3346.712402,0.477837,144.681198,119.253563,35,15,1,230801,85.273325821299
2012,24962,1,11,0,0,2,100,0,0,25,0,26,0,8,3118.137207,0,5058.0207894537,0.811065,0.000491,NA,NA,4,0,1,477044,0
2012,24962,3,1,0,0,1,100,0,0,856,635,426,155,172,6.950604,11.496078,51665.9674733158,3716.653076,0.575491,173.977234,204.995453,35,17,1,230802,79.904685731112
2012,24962,3,2,0,0,1,100,0,0,647,531,423,54,172,12.166385,7.223832,57532.0544513653,2364.385742,0.328776,99.962662,117.784904,35,12,1,230803,87.88792128732
2012,24962,3,3,0,0,1,100,0,0,798,657,433,238,172,7.997686,11.649468,60482.0630055457,3781.222656,0.500146,151.373749,178.362015,35,15,1,230804,93.168787131048
2012,24962,3,4,0,0,1,100,0,0,723,595,428,168,172,9.743018,9.305559,59122.550425853,3034.098389,0.410551,124.495399,146.691559,35,14,1,230805,90.664228837062
2012,24962,3,5,0,0,1,100,0,0,762,547,443,153,172,8.771223,8.83577,50528.8143277651,2880.374512,0.456038,138.141342,162.770416,35,15,1,230806,77.50050904671
2012,24962,3,6,0,0,1,100,0,0,737,606,429,216,172,9.376379,9.706695,59307.6711456474,3162.610596,0.426605,129.311462,152.366272,35,14,1,230807,91.013651157405
2012,24962,3,7,0,0,1,100,0,0,703,578,427,186,172,10.305272,8.729765,58722.7156031159,2849.158936,0.388152,117.775528,138.773605,35,14,1,230808,89.96260282108
2012,24962,4,1,0,0,1,110,0,0,742,567,347,155,197,9.250439,7.217257,39474.4913948659,2133.655029,0.432413,171.913116,152.840302,37,14,1,230809,66.762795625823
2012,24962,4,2,0,0,1,110,0,0,774,680,373,81,197,8.501356,10.314782,46490.8856981606,2734.321777,0.470514,186.96312,166.220596,37,15,1,230810,87.689633844392
2012,24962,4,3,0,0,1,100,0,0,647,510,351,90,172,12.166385,5.700901,46890.6230416612,1927.056519,0.328776,99.962662,88.872353,35,12,1,230811,69.359356412885
2012,24962,4,4,0,0,1,100,0,0,519,405,328,190,172,18.907557,3.292336,42964.1781595845,1136.164185,0.211556,64.796837,57.60799,35,10,1,230812,62.250030583152
2012,24962,4,5,0,0,1,100,0,0,876,708,357,161,172,6.636848,11.599857,50920.3024192146,3836.181152,0.602697,182.139114,161.931778,35,17,1,230813,76.986487730736
2012,24962,4,6,0,0,1,110,0,0,470,379,332,199,197,23.055492,2.841923,37520.0185354817,813.689392,0.173495,69.640465,61.914238,37,9,1,230814,65.521932991116
2012,24962,4,7,0,0,1,110,0,0,792,632,363,169,197,8.119322,9.191007,42634.6192879143,2625.503662,0.492653,195.707977,173.995239,37,15,1,230815,74.624745337254
2012,24962,4,8,0,0,1,100,0,0,538,432,338,209,172,17.595661,3.808751,45707.1479887001,1298.818726,0.227329,69.528786,61.814945,35,10,1,230816,67.017491429411
2012,24963,1,2,0,0,1,10,0,0,461,355,312,0,72,23.964495,2.233732,24869.1342205713,518.874573,0.166914,35.398224,35.633701,15,9,1,230817,53.53025934534
2012,24963,1,4,0,0,1,10,0,0,303,244,269,0,72,55.473408,0.905412,22331.285257559,201.27919,0.072107,16.910824,17.023319,15,6,1,230818,50.226289284096
2012,24963,1,5,0,0,1,10,0,0,364,243,298,0,72,38.438583,1.096503,18642.3221421196,242.494919,0.104062,23.142159,23.296106,15,7,1,230819,42.148021575249
2012,24963,1,6,0,0,1,10,0,0,385,302,295,0,72,34.359646,1.52859,23878.3433615938,347.476563,0.116416,25.551102,25.721075,15,7,1,230820,52.52181127914
2012,24963,1,7,0,0,1,10,0,0,397,311,298,0,72,32.313877,1.636343,24127.0465887515,373.323303,0.123786,26.988293,27.167826,15,7,1,230821,52.876586431811
2012,24963,1,8,0,0,1,10,0,0,503,384,320,0,72,20.129551,2.677935,25275.9660740518,627.832336,0.198713,41.599091,41.87582,15,10,1,230822,53.905629157185
2012,24963,1,9,0,0,1,10,0,0,304,245,270,0,72,55.109055,0.915839,22424.6057215508,203.456635,0.072584,17.003786,17.116899,15,6,1,230823,50.471021822145
2012,24963,1,10,0,0,1,10,0,0,590,392,325,0,72,14.630733,3.020457,21359.444971037,729.951294,0.273398,56.162552,56.536163,15,11,1,230824,44.191499904981
2012,24963,1,11,0,0,1,20,0,0,312,221,293,0,72,52.319176,0.883018,20018.7205134113,191.313416,0.076454,23.936192,24.095421,15,6,1,230825,46.198774153168
2012,24963,1,12,0,0,1,10,0,0,551,417,327,0,72,16.775169,3.221252,25575.244085726,762.294678,0.238448,49.347401,49.675671,15,11,1,230826,54.037046691588
2012,24963,1,15,0,0,1,10,0,0,530,403,324,0,72,18.130861,2.982036,25492.8360261793,703.023315,0.220619,45.87067,46.175816,15,10,1,230827,54.066880212996
2012,24963,2,1,0,0,1,10,0,0,337,245,281,0,72,44.844612,1.004068,20104.6478388867,224.159012,0.089197,20.243435,20.412373,15,6,1,230828,45.027039881616
2012,24963,2,4,0,0,1,10,0,0,444,151,335,0,72,25.834743,0.855788,7699.96599349745,149.023468,0.154831,33.041969,33.317715,15,8,1,230829,22.109063042484
2012,24963,2,7,0,0,1,100,0,0,325,207,272,151,77,48.217358,0.787808,30183.1508461104,312.990509,0.082958,26.21736,26.436155,16,6,1,230831,37.986020371264
2012,24963,2,8,0,0,1,10,0,0,302,244,288,0,72,55.841396,0.96899,23400.3311862948,209.524948,0.071632,16.818165,16.958517,15,6,1,230832,54.10975431004
2012,24963,2,10,0,0,1,10,0,0,401,315,317,0,72,31.672428,1.783512,25223.8277187785,398.198517,0.126293,27.477154,27.706461,15,8,1,230833,56.488155407136
2012,24963,2,11,0,0,1,10,0,0,307,248,290,0,72,54.037262,1.007665,23573.5296177076,218.12291,0.074023,17.284517,17.428762,15,6,1,230834,54.45145761323
2012,24963,2,13,0,0,1,10,0,0,402,316,317,0,72,31.515049,1.794062,25261.2525962776,400.780792,0.126924,27.600138,27.830471,15,8,1,230835,56.539951839038
2012,24963,2,15,0,0,1,10,0,0,349,278,303,0,72,41.813759,1.326622,24352.3572426977,291.200287,0.095663,21.504189,21.683649,15,6,1,230837,55.471052592098
2012,24963,3,1,0,0,1,100,0,0,167,130,226,63,122,182.615326,0.210595,29587.1464768882,81.009483,0.021904,7.901205,6.125158,25,3,1,230838,38.45787457897
2012,24963,3,2,0,0,1,100,0,0,282,221,249,113,122,64.04303,0.706959,33037.8345930117,257.934662,0.062458,20.067444,15.556648,25,5,1,230839,45.27579644577
2012,24963,3,4,0,0,1,10,0,0,569,428,323,0,112,15.730609,3.354864,25238.9748392502,802.224976,0.254282,52.434967,40.648544,23,11,1,230840,52.774053832176
2012,24963,3,5,0,0,1,10,0,0,449,347,302,0,112,25.262564,2.065172,24390.8467162601,482.746857,0.158337,33.725796,26.144852,23,8,1,230841,52.171539821008
2012,24963,3,7,0,0,1,10,0,0,506,386,313,0,112,19.891573,2.646814,24923.6747702036,626.488281,0.201091,42.062675,32.60775,23,10,1,230842,52.649293898422
2012,24963,3,8,0,0,1,10,0,0,467,399,311,0,112,23.352659,2.682334,28859.7758721995,617.911987,0.171287,36.25098,28.102417,23,9,1,230843,62.639631226106
2012,24963,3,9,0,0,1,10,0,0,445,322,295,0,112,25.718763,1.800236,21790.4809654122,423.630035,0.155529,33.178123,25.720284,23,8,1,230844,46.299843028068
2012,24963,3,11,0,0,1,10,0,0,530,402,317,0,112,18.130861,2.906966,25060.8912709169,691.11145,0.220619,45.87067,35.559776,23,10,1,230845,52.705796477726
2012,24963,3,12,0,0,1,10,0,0,566,426,323,0,112,15.897809,3.323807,25248.6627246357,794.092529,0.251608,51.913475,40.24427,23,11,1,230846,52.841248838863
2012,24963,3,13,0,0,1,10,0,0,455,351,303,0,112,24.600691,2.120381,24430.8435242151,496.547913,0.162597,34.556503,26.788828,23,9,1,230847,52.162837783271
2012,24963,3,14,0,0,1,100,0,1,255,202,276,175,122,78.323082,0.642286,35956.3156466057,229.538437,0.051071,16.65119,12.908305,25,5,1,230848,50.305819045452
2012,24963,3,15,0,0,1,100,0,0,228,179,250,224,122,97.971649,0.456027,32743.3520927321,167.106262,0.040828,13.578471,10.526278,25,4,1,230849,44.677717178523
2012,24963,3,17,0,0,1,10,0,0,630,469,331,0,112,12.831843,4.117999,25419.7149517834,990.49353,0.311725,63.636421,49.332111,23,12,1,230850,52.841516642157
2012,24963,4,2,0,0,1,10,0,0,296,239,272,0,72,58.12817,0.877949,22471.1907487522,193.290024,0.068814,16.268654,15.773538,15,5,1,230851,51.03356872333
2012,24963,4,3,0,0,1,10,0,0,418,267,296,0,72,29.148586,1.34546,17900.2455929009,307.051697,0.137228,29.609507,28.708378,15,8,1,230852,39.21825651956
2012,24963,4,4,0,0,1,10,0,0,365,289,295,0,72,38.228245,1.396749,23954.6013461423,313.310242,0.104635,23.253809,22.54611,15,7,1,230853,53.395262975505
2012,24963,4,6,0,0,1,10,0,0,377,297,298,0,72,35.833351,1.491833,24082.2011464127,336.030548,0.111628,24.617481,23.86828,15,7,1,230854,53.457375522383
2012,24963,4,8,0,0,1,10,0,0,466,348,327,0,72,23.452993,2.282147,24531.6245496445,522.995605,0.170554,36.108089,35.009186,15,9,1,230855,53.523177615971
2012,24963,4,9,0,0,1,10,0,0,437,339,312,0,72,26.669031,2.035749,24910.5824653788,467.032013,0.149987,32.097473,31.120626,15,8,1,230856,54.291453189219
2012,24963,4,10,0,0,1,10,0,0,521,397,327,0,72,18.762669,2.920917,25665.0706093509,683.939758,0.21319,44.422009,43.07008,15,10,1,230857,54.804198847473
2012,24963,4,11,0,0,1,10,0,0,364,288,295,0,72,38.438583,1.387753,23915.365358204,311.085419,0.104062,23.142159,22.437857,15,7,1,230858,53.343258873999
2012,24963,4,12,0,0,1,10,0,0,449,348,314,0,72,25.262564,2.156806,25094.1016782563,496.665771,0.158337,33.725796,32.699394,15,8,1,230859,54.486449610584
2012,24963,4,13,0,0,1,100,0,1,134,98,186,72,80,283.635437,0.096477,24543.4803692296,43.265892,0.014103,5.560793,5.391557,16,2,1,230860,27.364296055449
2012,24963,4,14,0,0,1,10,0,0,383,301,300,0,72,34.719429,1.543354,24172.1585135478,348.107086,0.11521,25.315859,24.545403,15,7,1,230861,53.584369624866
2012,24964,1,9,0,0,1,100,0,0,426,307,299,131,161,28.064087,1.78052,36174.0565994982,644.490173,0.142531,44.089378,40.439339,33,8,1,230866,49.96866818524
2012,24964,1,10,0,0,1,100,0,0,246,195,304,156,161,84.158867,0.655177,38796.8730266293,230.497833,0.047529,15.588778,14.298226,33,4,1,230867,55.138954004459
2012,24964,1,12,0,0,1,100,0,0,804,653,375,156,161,7.878762,10.133939,52841.106325204,3353.388916,0.507695,153.63855,140.91922,33,16,1,230868,79.842893503518
2012,24964,1,13,0,0,1,100,0,0,404,325,342,148,161,31.203793,2.111901,44976.8394671896,720.695068,0.12819,39.786957,36.493099,33,8,1,230869,65.899321640493
2012,24964,1,14,0,0,2,100,0,0,15,0,18,0,8,1039.379028,0,643.934804249064,0.309769,0.000177,NA,NA,4,0,1,477045,0
2012,24964,2,1,0,0,1,110,0,0,626,465,375,157,161,12.996351,5.179536,38606.1429270893,1485.268555,0.307779,122.682861,109.276558,33,12,1,230870,67.315067873136
2012,24964,2,2,0,0,1,100,0,0,861,699,423,182,161,6.870111,13.167433,58693.0892180768,4271.625977,0.582233,176.000046,156.767456,33,17,1,230871,90.461726295063
2012,24964,2,3,0,0,1,110,0,0,719,573,376,149,161,9.851727,7.700113,42541.3782975296,2159.082275,0.406021,161.488358,143.841537,33,14,1,230872,75.859411145151
2012,24964,2,5,0,0,1,110,0,0,527,423,358,242,161,18.337868,3.852097,39561.0938670046,1078.672119,0.218128,87.270706,77.734108,33,10,1,230873,70.639246309196
2012,24964,2,6,0,0,1,100,0,0,716,554,395,126,161,9.934455,7.7175,50801.601332925,2556.838867,0.40264,122.122017,108.777008,33,14,1,230874,76.6691564625
2012,24964,2,7,0,0,1,100,0,0,759,622,410,267,161,8.840698,9.856403,57118.2000655255,3230.412354,0.452454,137.066193,122.088135,33,15,1,230875,87.137482289294
2012,24964,2,8,0,0,1,100,0,0,707,579,406,220,161,10.188993,8.371679,56110.0680425242,2753.464844,0.392581,119.104439,106.089172,33,14,1,230876,85.298978729247
2012,24964,2,10,0,0,1,110,0,0,649,592,364,104,161,12.091516,7.325862,46239.326923024,1912.056641,0.330811,131.780426,117.379982,33,12,1,230877,88.580777586792
2012,24964,2,11,0,0,2,100,0,0,10,0,16,0,8,4024.893066,0,1300.50332302059,0.161558,7.9e-05,NA,NA,4,0,1,477046,0
2012,24964,2,12,0,0,2,100,0,0,15,0,18,0,8,4024.893066,0,2493.57420032351,0.309769,0.000177,NA,NA,4,0,1,477047,0
2012,24964,3,4,0,0,1,110,0,0,704,572,335,91,156,15.961876,6.805108,62756.8979043768,1965.837158,0.389257,154.866425,237.165176,32,14,1,230880,108.622290062608
2012,24964,3,6,0,0,1,100,0,0,823,629,415,174,156,7.519179,10.742378,52636.3457378993,3500.13916,0.531974,160.922272,246.439194,32,16,1,230882,80.773863067662
2012,24964,3,7,0,0,1,110,0,0,617,530,378,124,156,13.397134,6.240691,44622.0428875592,1665.357788,0.298993,119.21228,182.563797,32,12,1,230883,83.607373579594
2012,24964,3,8,0,0,1,100,0,0,736,642,366,118,156,9.699053,9.077051,58573.755564124,3019.560547,0.425448,128.964401,197.498352,32,14,1,230884,88.038798732703
2012,24964,4,2,0,0,1,110,0,0,660,522,392,131,176,11.691823,6.595832,42533.9957414998,1818.963379,0.34212,136.247498,150.733597,36,13,1,230886,77.117300281736
2012,24964,4,4,0,0,1,100,0,0,645,529,412,223,156,12.241953,6.989269,56248.1516655912,2297.352051,0.326746,99.353813,109.917313,32,12,1,230888,85.562302602357
2012,24964,4,5,0,0,1,100,0,0,772,634,421,190,156,8.545461,10.519107,58658.3267111785,3432.133545,0.468086,141.755753,156.827515,32,15,1,230889,89.890618623327
2012,24964,4,7,0,0,1,100,0,0,804,683,446,156,156,7.878762,12.76185,64936.502495137,4120.983887,0.507695,153.63855,169.973694,32,16,1,230891,100.5475788297
2012,24964,4,8,0,0,1,100,0,0,842,690,396,131,156,7.183662,11.949955,56273.9528825178,3916.80127,0.55682,168.376099,186.278183,32,16,1,230892,85.84443763521
2012,24965,1,1,0,0,1,100,0,0,672,462,346,92,99,14.002777,5.05869,48330.2292709892,1725.737305,0.354674,107.732208,91.298882,20,13,1,230894,70.83570798213
2012,24965,1,2,0,0,1,100,0,0,241,190,282,191,99,87.687164,0.578862,36319.8370812637,207.098938,0.045617,15.015045,12.72467,20,4,1,230895,50.758767127368
2012,24965,1,3,0,0,1,100,0,0,191,150,261,98,99,139.605774,0.327238,33579.9539504897,120.267067,0.028652,9.925653,8.411607,20,3,1,230896,45.684314272212
2012,24965,1,4,0,0,1,100,0,0,643,517,340,135,99,16.600292,5.616176,63187.9212904232,1903.217163,0.324723,98.746857,83.684143,20,12,1,230897,93.230161523392
2012,24965,1,5,0,0,1,100,0,0,372,299,291,110,99,36.856911,1.518196,39209.4590281671,531.914612,0.108687,33.936039,28.75948,20,7,1,230898,55.956014852556
2012,24965,1,6,0,0,1,100,0,0,489,392,328,34,99,21.298666,3.015821,44102.1326769731,1035.326172,0.187806,57.671692,48.874531,20,9,1,230899,64.232964194786
2012,24965,1,7,0,0,1,100,0,0,504,404,330,123,99,20.049753,3.233339,44446.8612418429,1108.414185,0.199504,61.181248,51.848747,20,10,1,230900,64.827648315267
2012,24965,1,8,0,0,1,110,0,0,664,546,347,105,135,16.274435,6.312405,58086.9152375429,1784.606201,0.34628,137.890488,116.856865,27,13,1,230901,102.730824866175
2012,24965,1,9,0,0,2,100,0,0,10,0,16,0,8,3183.0979,0,1028.5066779585,0.161558,7.9e-05,NA,NA,4,0,1,477049,0
2012,24965,1,10,0,0,2,100,0,0,15,0,18,0,8,1039.379028,0,643.934804249064,0.309769,0.000177,NA,NA,4,0,1,477050,0
2012,24965,1,11,0,0,2,100,0,0,25,0,26,0,8,1039.379028,0,1686.00686331061,0.811065,0.000491,NA,NA,4,0,1,477051,0
2012,24965,2,1,0,0,1,100,0,0,201,157,224,85,73,126.060196,0.312379,29657.4442304724,117.632072,0.031731,10.849284,8.661938,15,4,1,230902,39.378557966284
2012,24965,2,2,0,0,1,110,0,2,682,552,277,50,145,10.949679,5.30856,36001.8147558946,1643.966675,0.365308,145.406799,116.091042,29,13,1,230903,58.12702795224
2012,24965,2,3,0,0,1,110,0,2,705,571,278,0,145,10.246886,5.725576,36314.040862534,1771.954956,0.390363,155.303558,123.992493,29,14,1,230904,58.669324556336
2012,24965,2,6,0,0,1,100,0,0,292,213,230,76,73,59.73164,0.640951,29320.6229800668,245.436279,0.066966,21.419903,17.101393,15,5,1,230907,38.28505438964
2012,24965,2,8,0,0,1,100,0,0,462,364,276,150,73,31.748529,2.214196,49797.2964453197,784.245728,0.167639,51.621677,41.214127,15,9,1,230908,70.297465917684
2012,24965,2,9,0,0,2,100,0,0,10,0,16,0,8,3183.0979,0,1028.5066779585,0.161558,7.9e-05,NA,NA,4,0,1,477055,0
2012,24965,3,11,0,0,1,100,0,0,274,188,337,149,74,67.837372,0.739035,38108.5546412312,280.881714,0.058965,19.019405,74.650185,15,5,1,230909,50.13419221602
2012,24965,3,18,0,0,1,100,0,0,343,224,301,138,77,43.289433,0.997879,33327.0981666025,384.933411,0.092402,29.050457,114.021538,16,6,1,230910,43.197616112607
2012,24965,3,19,0,0,2,100,0,0,15,0,18,0,8,1039.379028,0,643.934804249064,0.309769,0.000177,NA,NA,4,0,1,477057,0
2012,24965,4,1,0,0,1,100,0,0,352,278,277,136,99,41.104069,1.258116,36825.0712125442,447.949219,0.097314,30.52426,24.879513,20,7,1,230911,51.713686874004
2012,24965,4,2,0,0,1,110,0,0,605,479,313,148,99,13.914235,4.461715,36971.8073253731,1328.560547,0.287476,114.663033,93.458786,20,12,1,230912,62.081351013025
2012,24965,4,3,0,0,1,100,0,0,399,307,258,117,99,31.990744,1.475741,34196.543291952,534.475586,0.125036,38.840939,31.658216,20,7,1,230913,47.210052541304
2012,24965,4,6,0,0,1,100,0,0,91,72,155,78,99,615.017334,0.028516,16398.0079108258,13.331338,0.006504,3.281169,2.674394,20,1,1,230915,17.537834296344
2012,24965,4,7,0,0,1,100,0,0,110,86,175,73,99,420.90564,0.060681,24204.8392291492,28.753284,0.009503,4.181002,3.407823,20,2,1,230916,25.54097514084
2012,24965,4,9,0,0,1,110,0,0,509,411,305,138,99,19.657784,3.107463,36234.6039068357,921.63501,0.203482,81.485474,66.416641,20,10,1,230918,61.085836441992
2012,24965,4,10,0,0,2,100,0,0,10,0,16,0,8,3183.0979,0,1028.5066779585,0.161558,7.9e-05,NA,NA,4,0,1,477062,0
2012,24966,1,1,0,0,1,100,0,0,280,190,258,91,69,64.961205,0.59439,30464.699752346,234.483795,0.061575,19.802608,15.294744,14,5,1,230919,38.61229063995
2012,24966,1,3,0,0,1,100,0,0,333,262,271,101,69,70.058388,1.091149,54769.5986706678,390.885376,0.087092,27.457666,21.207209,14,6,1,230920,76.444140007812
2012,24966,1,6,0,0,1,100,0,0,226,177,247,54,69,99.713333,0.440988,32355.0594699597,162.240387,0.040115,13.364526,10.322227,14,4,1,230923,43.972383293004
2012,24966,1,7,0,0,1,100,0,0,100,78,172,114,69,509.295807,0.043714,24029.5107320658,23.590918,0.007854,3.6862,2.847074,14,2,1,230924,22.263356907198
2012,24966,1,8,0,0,1,110,0,0,662,496,341,159,157,14.955166,5.415999,48115.0408903921,1608.642822,0.344197,137.067734,105.865646,32,13,1,230925,80.997164100834
2012,24966,1,9,0,0,1,100,0,0,394,311,279,112,69,32.807842,1.603247,37343.6543039309,569.126953,0.121922,37.906704,29.277626,14,7,1,230926,52.599074262974
2012,24966,3,3,0,0,1,110,0,0,615,494,347,85,157,13.465418,5.18732,39834.1549914115,1479.128052,0.297058,118.447876,66.721756,32,12,1,230934,69.84943209976
2012,24966,3,4,0,0,1,110,0,0,553,388,351,170,157,16.654051,3.470595,33971.289809686,1019.910706,0.240182,95.982033,54.066727,32,11,1,230935,57.799466130345
2012,24966,3,6,0,0,1,110,0,0,892,710,364,148,157,12.20962,11.872542,83739.3270230574,3429.235596,0.624915,247.951233,139.671051,32,17,1,230936,144.95922625404
2012,24966,3,8,0,0,1,110,0,0,507,408,336,185,157,19.813179,3.358778,38082.3449169256,961.035706,0.201886,80.855095,45.545715,32,10,1,230938,66.548069735262
2012,24966,3,9,0,0,1,110,0,0,520,395,326,126,157,18.834906,3.175476,35231.5124793686,935.27179,0.212372,84.996994,47.878853,32,10,1,230939,59.809791965256
2012,24966,3,11,0,0,1,110,0,0,671,538,351,167,157,11.311626,6.291917,40622.0759980676,1795.5896,0.353619,140.789612,79.306854,32,13,1,230941,71.171811927042
2012,24966,3,15,0,0,1,110,0,0,601,483,346,165,157,18.84836,4.930881,52993.3053516529,1405.780273,0.283687,113.166458,63.746727,32,12,1,230943,92.93902020516
2012,24966,3,17,0,0,1,110,0,0,696,558,353,200,157,19.322521,6.837361,75397.3826851719,1951.023438,0.38046,151.391815,85.279083,32,13,1,230944,132.115051507081
2012,24966,3,18,0,0,1,110,0,0,585,470,344,113,157,15.640864,4.63042,41342.7443146074,1321.625977,0.268784,107.27948,60.430588,32,11,1,230945,72.42376948288
2012,24966,3,1,0,0,2,100,0,0,128,100,192,79,94,310.849457,0.098653,25923.915584773,41.698505,0.012868,NA,NA,19,2,1,230933,30.666231481421
2012,24966,3,7,0,0,2,100,0,0,153,120,208,65,94,217.564117,0.162129,27714.9465611322,63.693745,0.018385,NA,NA,19,3,1,230937,35.273452725093
